instant,dteday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,season_name
14701,2012-09-09,3,2012,9,0,0,0,0,1,0.7,0.6364,0.37,0.2537,213,458,671,Gugur
14702,2012-09-09,3,2012,9,0,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560,Gugur
14703,2012-09-09,3,2012,9,0,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,Gugur
14704,2012-09-09,3,2012,9,0,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356,Gugur
14705,2012-09-09,3,2012,9,0,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,Gugur
14706,2012-09-09,3,2012,9,0,0,0,0,1,0.58,0.5455,0.49,0.2537,64,125,189,Gugur
14707,2012-09-09,3,2012,9,0,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92,Gugur
14708,2012-09-10,3,2012,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41,Gugur
14709,2012-09-10,3,2012,9,0,0,1,1,1,0.54,0.5152,0.6,0.194,7,11,18,Gugur
14710,2012-09-10,3,2012,9,0,0,1,1,1,0.54,0.5152,0.6,0.3582,11,6,17,Gugur
14711,2012-09-10,3,2012,9,0,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12,Gugur
14712,2012-09-10,3,2012,9,0,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5,Gugur
14713,2012-09-10,3,2012,9,0,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40,Gugur
14714,2012-09-10,3,2012,9,0,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,Gugur
14715,2012-09-10,3,2012,9,0,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447,Gugur
14716,2012-09-10,3,2012,9,0,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730,Gugur
14717,2012-09-10,3,2012,9,0,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361,Gugur
14718,2012-09-10,3,2012,9,0,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210,Gugur
14719,2012-09-10,3,2012,9,0,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236,Gugur
14720,2012-09-10,3,2012,9,0,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332,Gugur
14721,2012-09-10,3,2012,9,0,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,Gugur
14722,2012-09-10,3,2012,9,0,0,1,1,1,0.66,0.6212,0.36,0.2836,107,233,340,Gugur
14723,2012-09-10,3,2012,9,0,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346,Gugur
14724,2012-09-10,3,2012,9,0,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,Gugur
14725,2012-09-10,3,2012,9,0,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871,Gugur
14726,2012-09-10,3,2012,9,0,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968,Gugur
14727,2012-09-10,3,2012,9,0,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633,Gugur
14728,2012-09-10,3,2012,9,0,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390,Gugur
14729,2012-09-10,3,2012,9,0,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285,Gugur
14730,2012-09-10,3,2012,9,0,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159,Gugur
14731,2012-09-10,3,2012,9,0,0,1,1,1,0.54,0.5152,0.52,0.0,7,86,93,Gugur
14732,2012-09-11,3,2012,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32,Gugur
14733,2012-09-11,3,2012,9,0,0,2,1,1,0.5,0.4848,0.63,0.0,0,10,10,Gugur
14734,2012-09-11,3,2012,9,0,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6,Gugur
14735,2012-09-11,3,2012,9,0,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,Gugur
14736,2012-09-11,3,2012,9,0,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9,Gugur
14737,2012-09-11,3,2012,9,0,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44,Gugur
14738,2012-09-11,3,2012,9,0,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211,Gugur
14739,2012-09-11,3,2012,9,0,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596,Gugur
14740,2012-09-11,3,2012,9,0,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750,Gugur
14741,2012-09-11,3,2012,9,0,0,2,1,1,0.6,0.6212,0.49,0.0,35,323,358,Gugur
14742,2012-09-11,3,2012,9,0,0,2,1,1,0.62,0.6212,0.38,0.0,54,142,196,Gugur
14743,2012-09-11,3,2012,9,0,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,Gugur
14744,2012-09-11,3,2012,9,0,0,2,1,1,0.64,0.6212,0.33,0.0,62,254,316,Gugur
14745,2012-09-11,3,2012,9,0,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,Gugur
14746,2012-09-11,3,2012,9,0,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,Gugur
14747,2012-09-11,3,2012,9,0,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,Gugur
14748,2012-09-11,3,2012,9,0,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,Gugur
14749,2012-09-11,3,2012,9,0,0,2,1,1,0.7,0.6364,0.28,0.0,168,802,970,Gugur
14750,2012-09-11,3,2012,9,0,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,Gugur
14751,2012-09-11,3,2012,9,0,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,Gugur
14752,2012-09-11,3,2012,9,0,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,Gugur
14753,2012-09-11,3,2012,9,0,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,Gugur
14754,2012-09-11,3,2012,9,0,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,Gugur
14755,2012-09-11,3,2012,9,0,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,Gugur
14756,2012-09-12,3,2012,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,Gugur
14757,2012-09-12,3,2012,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,Gugur
14758,2012-09-12,3,2012,9,0,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,Gugur
14759,2012-09-12,3,2012,9,0,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,Gugur
14760,2012-09-12,3,2012,9,0,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,Gugur
14761,2012-09-12,3,2012,9,0,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,Gugur
14762,2012-09-12,3,2012,9,0,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,Gugur
14763,2012-09-12,3,2012,9,0,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557,Gugur
14764,2012-09-12,3,2012,9,0,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,Gugur
14765,2012-09-12,3,2012,9,0,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,Gugur
14766,2012-09-12,3,2012,9,0,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,Gugur
14767,2012-09-12,3,2012,9,0,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,Gugur
14768,2012-09-12,3,2012,9,0,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,Gugur
14769,2012-09-12,3,2012,9,0,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,Gugur
14770,2012-09-12,3,2012,9,0,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,Gugur
14771,2012-09-12,3,2012,9,0,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,Gugur
14772,2012-09-12,3,2012,9,0,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,Gugur
14773,2012-09-12,3,2012,9,0,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,Gugur
14774,2012-09-12,3,2012,9,0,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,Gugur
14775,2012-09-12,3,2012,9,0,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,Gugur
14776,2012-09-12,3,2012,9,0,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,Gugur
14777,2012-09-12,3,2012,9,0,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,Gugur
14778,2012-09-12,3,2012,9,0,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,Gugur
14779,2012-09-12,3,2012,9,0,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,Gugur
14780,2012-09-13,3,2012,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,Gugur
14781,2012-09-13,3,2012,9,0,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,Gugur
14782,2012-09-13,3,2012,9,0,0,4,1,1,0.54,0.5152,0.77,0.0,0,9,9,Gugur
14783,2012-09-13,3,2012,9,0,0,4,1,1,0.52,0.5,0.83,0.0,2,9,11,Gugur
14784,2012-09-13,3,2012,9,0,0,4,1,1,0.52,0.5,0.83,0.0,0,6,6,Gugur
14785,2012-09-13,3,2012,9,0,0,4,1,1,0.52,0.5,0.83,0.0,3,54,57,Gugur
14786,2012-09-13,3,2012,9,0,0,4,1,1,0.5,0.4848,0.82,0.0,9,186,195,Gugur
14787,2012-09-13,3,2012,9,0,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571,Gugur
14788,2012-09-13,3,2012,9,0,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758,Gugur
14789,2012-09-13,3,2012,9,0,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,Gugur
14790,2012-09-13,3,2012,9,0,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,Gugur
14791,2012-09-13,3,2012,9,0,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,Gugur
14792,2012-09-13,3,2012,9,0,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,Gugur
14793,2012-09-13,3,2012,9,0,0,4,1,1,0.7,0.6364,0.42,0.0,60,223,283,Gugur
14794,2012-09-13,3,2012,9,0,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,Gugur
14795,2012-09-13,3,2012,9,0,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,Gugur
14796,2012-09-13,3,2012,9,0,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,Gugur
14797,2012-09-13,3,2012,9,0,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,Gugur
14798,2012-09-13,3,2012,9,0,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,Gugur
14799,2012-09-13,3,2012,9,0,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,Gugur
14800,2012-09-13,3,2012,9,0,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,Gugur
14801,2012-09-13,3,2012,9,0,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,Gugur
14802,2012-09-13,3,2012,9,0,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,Gugur
14803,2012-09-13,3,2012,9,0,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,Gugur
14804,2012-09-14,3,2012,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,Gugur
14805,2012-09-14,3,2012,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,Gugur
14806,2012-09-14,3,2012,9,0,0,5,1,1,0.56,0.5303,0.73,0.0,7,23,30,Gugur
14807,2012-09-14,3,2012,9,0,0,5,1,1,0.54,0.5152,0.77,0.0,5,9,14,Gugur
14808,2012-09-14,3,2012,9,0,0,5,1,1,0.54,0.5152,0.77,0.0,1,11,12,Gugur
14809,2012-09-14,3,2012,9,0,0,5,1,1,0.54,0.5152,0.83,0.0,1,40,41,Gugur
14810,2012-09-14,3,2012,9,0,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152,Gugur
14811,2012-09-14,3,2012,9,0,0,5,1,2,0.56,0.5303,0.88,0.0,17,437,454,Gugur
14812,2012-09-14,3,2012,9,0,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,Gugur
14813,2012-09-14,3,2012,9,0,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,Gugur
14814,2012-09-14,3,2012,9,0,0,5,1,2,0.68,0.6364,0.65,0.0,75,171,246,Gugur
14815,2012-09-14,3,2012,9,0,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,Gugur
14816,2012-09-14,3,2012,9,0,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,Gugur
14817,2012-09-14,3,2012,9,0,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,Gugur
14818,2012-09-14,3,2012,9,0,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,Gugur
14819,2012-09-14,3,2012,9,0,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,Gugur
14820,2012-09-14,3,2012,9,0,0,5,1,2,0.72,0.6667,0.51,0.0,109,454,563,Gugur
14821,2012-09-14,3,2012,9,0,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,Gugur
14822,2012-09-14,3,2012,9,0,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,Gugur
14823,2012-09-14,3,2012,9,0,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,Gugur
14824,2012-09-14,3,2012,9,0,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,Gugur
14825,2012-09-14,3,2012,9,0,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,Gugur
14826,2012-09-14,3,2012,9,0,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,Gugur
14827,2012-09-14,3,2012,9,0,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,Gugur
14828,2012-09-15,3,2012,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,Gugur
14829,2012-09-15,3,2012,9,0,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109,Gugur
14830,2012-09-15,3,2012,9,0,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,Gugur
14831,2012-09-15,3,2012,9,0,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,Gugur
14832,2012-09-15,3,2012,9,0,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,Gugur
14833,2012-09-15,3,2012,9,0,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,Gugur
14834,2012-09-15,3,2012,9,0,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,Gugur
14835,2012-09-15,3,2012,9,0,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,Gugur
14836,2012-09-15,3,2012,9,0,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,Gugur
14837,2012-09-15,3,2012,9,0,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,Gugur
14838,2012-09-15,3,2012,9,0,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,Gugur
14839,2012-09-15,3,2012,9,0,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,Gugur
14840,2012-09-15,3,2012,9,0,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,Gugur
14841,2012-09-15,3,2012,9,0,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,Gugur
14842,2012-09-15,3,2012,9,0,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,Gugur
14843,2012-09-15,3,2012,9,0,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,Gugur
14844,2012-09-15,3,2012,9,0,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783,Gugur
14845,2012-09-15,3,2012,9,0,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729,Gugur
14846,2012-09-15,3,2012,9,0,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614,Gugur
14847,2012-09-15,3,2012,9,0,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,Gugur
14848,2012-09-15,3,2012,9,0,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,Gugur
14849,2012-09-15,3,2012,9,0,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,Gugur
14850,2012-09-15,3,2012,9,0,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279,Gugur
14851,2012-09-15,3,2012,9,0,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229,Gugur
14852,2012-09-16,3,2012,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151,Gugur
14853,2012-09-16,3,2012,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117,Gugur
14854,2012-09-16,3,2012,9,0,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89,Gugur
14855,2012-09-16,3,2012,9,0,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48,Gugur
14856,2012-09-16,3,2012,9,0,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8,Gugur
14857,2012-09-16,3,2012,9,0,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13,Gugur
14858,2012-09-16,3,2012,9,0,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35,Gugur
14859,2012-09-16,3,2012,9,0,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,Gugur
14860,2012-09-16,3,2012,9,0,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,Gugur
14861,2012-09-16,3,2012,9,0,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,Gugur
14862,2012-09-16,3,2012,9,0,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,Gugur
14863,2012-09-16,3,2012,9,0,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,Gugur
14864,2012-09-16,3,2012,9,0,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,Gugur
14865,2012-09-16,3,2012,9,0,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,Gugur
14866,2012-09-16,3,2012,9,0,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,Gugur
14867,2012-09-16,3,2012,9,0,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,Gugur
14868,2012-09-16,3,2012,9,0,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,Gugur
14869,2012-09-16,3,2012,9,0,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570,Gugur
14870,2012-09-16,3,2012,9,0,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,Gugur
14871,2012-09-16,3,2012,9,0,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,Gugur
14872,2012-09-16,3,2012,9,0,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,Gugur
14873,2012-09-16,3,2012,9,0,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,Gugur
14874,2012-09-16,3,2012,9,0,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,Gugur
14875,2012-09-16,3,2012,9,0,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,Gugur
14876,2012-09-17,3,2012,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45,Gugur
14877,2012-09-17,3,2012,9,0,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21,Gugur
14878,2012-09-17,3,2012,9,0,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13,Gugur
14879,2012-09-17,3,2012,9,0,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7,Gugur
14880,2012-09-17,3,2012,9,0,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11,Gugur
14881,2012-09-17,3,2012,9,0,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45,Gugur
14882,2012-09-17,3,2012,9,0,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164,Gugur
14883,2012-09-17,3,2012,9,0,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492,Gugur
14884,2012-09-17,3,2012,9,0,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,Gugur
14885,2012-09-17,3,2012,9,0,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,Gugur
14886,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,Gugur
14887,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,Gugur
14888,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,Gugur
14889,2012-09-17,3,2012,9,0,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,Gugur
14890,2012-09-17,3,2012,9,0,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,Gugur
14891,2012-09-17,3,2012,9,0,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,Gugur
14892,2012-09-17,3,2012,9,0,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,Gugur
14893,2012-09-17,3,2012,9,0,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,Gugur
14894,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,Gugur
14895,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,Gugur
14896,2012-09-17,3,2012,9,0,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,Gugur
14897,2012-09-17,3,2012,9,0,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,Gugur
14898,2012-09-17,3,2012,9,0,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,Gugur
14899,2012-09-17,3,2012,9,0,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70,Gugur
14900,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13,Gugur
14901,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5,Gugur
14902,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4,Gugur
14903,2012-09-18,3,2012,9,0,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,Gugur
14904,2012-09-18,3,2012,9,0,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,Gugur
14905,2012-09-18,3,2012,9,0,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,Gugur
14906,2012-09-18,3,2012,9,0,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,Gugur
14907,2012-09-18,3,2012,9,0,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,Gugur
14908,2012-09-18,3,2012,9,0,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,Gugur
14909,2012-09-18,3,2012,9,0,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,Gugur
14910,2012-09-18,3,2012,9,0,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160,Gugur
14911,2012-09-18,3,2012,9,0,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,Gugur
14912,2012-09-18,3,2012,9,0,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88,Gugur
14913,2012-09-18,3,2012,9,0,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,Gugur
14914,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143,Gugur
14915,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36,Gugur
14916,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141,Gugur
14917,2012-09-18,3,2012,9,0,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,Gugur
14918,2012-09-18,3,2012,9,0,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,Gugur
14919,2012-09-18,3,2012,9,0,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,Gugur
14920,2012-09-18,3,2012,9,0,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,Gugur
14921,2012-09-18,3,2012,9,0,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,Gugur
14922,2012-09-18,3,2012,9,0,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151,Gugur
14923,2012-09-18,3,2012,9,0,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,Gugur
14924,2012-09-19,3,2012,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26,Gugur
14925,2012-09-19,3,2012,9,0,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12,Gugur
14926,2012-09-19,3,2012,9,0,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3,Gugur
14927,2012-09-19,3,2012,9,0,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5,Gugur
14928,2012-09-19,3,2012,9,0,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10,Gugur
14929,2012-09-19,3,2012,9,0,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56,Gugur
14930,2012-09-19,3,2012,9,0,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,Gugur
14931,2012-09-19,3,2012,9,0,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,Gugur
14932,2012-09-19,3,2012,9,0,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,Gugur
14933,2012-09-19,3,2012,9,0,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,Gugur
14934,2012-09-19,3,2012,9,0,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,Gugur
14935,2012-09-19,3,2012,9,0,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,Gugur
14936,2012-09-19,3,2012,9,0,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,Gugur
14937,2012-09-19,3,2012,9,0,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,Gugur
14938,2012-09-19,3,2012,9,0,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,Gugur
14939,2012-09-19,3,2012,9,0,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311,Gugur
14940,2012-09-19,3,2012,9,0,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466,Gugur
14941,2012-09-19,3,2012,9,0,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,Gugur
14942,2012-09-19,3,2012,9,0,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,Gugur
14943,2012-09-19,3,2012,9,0,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,Gugur
14944,2012-09-19,3,2012,9,0,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,Gugur
14945,2012-09-19,3,2012,9,0,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,Gugur
14946,2012-09-19,3,2012,9,0,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,Gugur
14947,2012-09-19,3,2012,9,0,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,Gugur
14948,2012-09-20,3,2012,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58,Gugur
14949,2012-09-20,3,2012,9,0,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,Gugur
14950,2012-09-20,3,2012,9,0,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,Gugur
